target_id,95_r1,105_r1,115_r1,125_r1,145_r1,160_r1,175_r1,190_r1,205_r1,220_r1,95_r2,105_r2,115_r2,125_r2,145_r2,160_r2,175_r2,190_r2,205_r2,220_r2,95_r3,105_r3,115_r3,125_r3,145_r3,160_r3,175_r3,190_r3,205_r3,220_r3
FBtr0114506,1.64675,0.507248,3.59E-05,1.77102,3.25718,1.41153,2.42007,9.23301,1.45968,4.45172,5.05471,3.18373,1.93837,7.80926,4.37819,3.45453,3.13084,4.87688,6.05439,7.57577,3.86208,4.66986,7.60736,0.000110123,6.88697,2.49644,3.10254,3.45271,3.99111,5.90358
FBtr0332044,0,0.503492,0.506754,1.00777,0.727351,0,0.554671,1.73933,0.45461,0.36071,0.127181,1.94133,0.442238,0.63792,0.685326,0.844227,0.854152,1.39871,0.912512,0.506417,0.297302,0.665609,0.383898,0.177039,0.217529,0.420267,0.439628,0.797567,0,1.23811
FBtr0082905,0,0,0,0,0,0.01408,0,0,0.0224895,0.0375654,0,0,0,0,0.0189314,0,0.0363292,0.00585982,0.00946081,0.0299362,0,0,0,0,0.0272579,0.044311,0.0125121,0.0344313,0.0207511,0.0337286
FBtr0087569,61.494,67.9922,59.3889,72.2097,73.9994,37.9474,33.3179,32.8047,11.5946,27.6458,93.5262,79.1036,93.3029,75.4115,62.2391,53.9215,33.2163,22.644,22.7221,31.1423,85.1606,82.3544,77.8282,72.384,68.5799,35.665,28.6863,20.2263,21.7487,20.7143
FBtr0087571,0.927145,1.08824,2.01639,1.36754,1.10803,0.650464,1.25509,1.22382,0.2722,0.219735,3.76804,0,2.02911,3.59007,1.08316,1.10034,1.53214,0.76815,0.872781,0.516915,2.58898,2.41751,1.82603,4.79284,0.31931,0,0.412747,0.724915,0,0.257926
FBtr0087572,0.883764,0.859295,0.989659,1.60502,1.81442,1.24554,1.9069,2.13125,1.41383,3.02142,1.56102,0.508274,1.2915,0.587775,0.928221,1.99187,3.57615,1.44079,1.82211,3.5475,1.49608,0.74558,1.22245,2.35379,0.75545,2.79293,1.25066,2.28373,1.86105,2.23311
FBtr0110787,0,0.0634486,0,0.248483,0.478962,0.552454,0.636118,0.252778,0.0630679,0.313859,0,0,0,0,1.59322,0.434891,0.543004,0.595267,0.266946,0.783228,0,0,0,0.293057,0.679704,0.199503,0.317368,0.571572,0.176003,3.73506
FBtr0072825,18.4225,27.2889,29.4401,33.2562,46.3741,30.6575,40.2802,48.858,9.47384,16.596,46.457,46.4876,47.6877,30.1142,42.966,45.2092,41.4713,31.8312,25.7203,17.6771,52.1801,50.7086,51.3497,36.6752,36.7838,28.8557,37.0999,30.4526,19.7786,10.2991
FBtr0333360,14.8987,13.7696,5.28136,6.29427,10.6979,7.47219,8.05249,5.08494,1.34081,1.88538,4.32525,6.78137,4.74112,4.11118,3.79491,3.429,9.86353,3.92813,4.34527,2.72078,3.76117,5.97367,4.49994,11.5714,11.1183,4.76539,7.85376,7.52184,3.07112,7.07214
FBtr0344803,0,0.80048,0,0.305983,0.28146,1.14943,0,0.329854,0.884255,1.56723,0,0,0.687191,0,0,0,0.304136,0.977366,1.34392,0.271199,0.224845,1.89658,0,0,0,1.11377,1.06081,2.18369,0,0
FBtr0339797,1.05215,0.610068,0.470948,0.232823,0.404142,2.12873,7.04364,6.96302,6.17544,10.85,0.615676,0.291095,0.274932,0.430278,0.40927,0.760696,6.32798,8.30077,11.1958,9.54487,0.865385,0.569306,0.274959,0.104567,0.139676,1.89129,6.32151,10.1469,14.3329,14.3258
FBtr0080968,21.4593,17.9528,10.1903,7.40261,3.26251,2.14907,16.1186,22.9878,16.6261,39.7996,32.9991,25.3606,15.1694,10.7406,1.76894,2.14845,16.3556,31.0618,42.2357,57.7905,35.2528,23.77,11.6705,11.5648,2.10738,3.60374,11.6411,25.3163,37.9194,33.1461
FBtr0080969,0.796169,0.313521,0.189028,0.396054,0.468506,2.89504,4.87666,9.10631,3.84076,12.7502,1.16078,0.557285,0.389605,0.193358,0.266551,2.64072,5.58418,11.0444,10.5382,7.13041,2.42695,0.488862,0.252591,0.401747,0.229462,3.0116,3.63617,5.39629,7.16471,5.66086
FBtr0305334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0074233,0.145679,0.244586,0.167065,0.600953,0.243636,0.333298,0.621111,4.58498,1.15032,0.874966,0.77867,2.23635,0.946764,7.13737,1.77691,1.76779,0.720929,2.56891,2.15903,1.51979,1.91978,0.93171,0.924678,0.924843,1.36071,0.474403,0.719444,1.07771,0.790449,0.503727
FBtr0340313,0.0236341,0.00484396,0,0.0153168,0.213303,2.98721,4.31922,2.58665,1.61574,2.14152,0.0305414,0.0279098,0.0127263,0.101227,0.257246,1.4122,3.7125,2.39641,3.68476,2.23962,0.00800055,0,0,0.10235,0.22886,2.53528,3.66662,3.63763,3.85178,3.30372
FBtr0100586,0,0,0,0.0145926,0.13608,1.17347,3.47034,2.24121,1.02546,1.24411,0,0,0,0.235082,0.0282049,0.663345,2.58126,1.79127,2.17733,1.0895,0,0,0,0.0712842,0.431584,1.51095,2.74193,2.84341,2.45034,2.80199
FBtr0074232,1.64579,1.27619,1.64566,1.45279,2.38408,0,0.766076,2.67873,1.85925,3.84379,0.892648,1.68951,1.40695,7.76405,1.35521,0.89957,3.47E-08,1.18963,3.22538,3.87,1.20883,1.85816,0.618252,1.47331,0.978137,0.0345356,0,0.477533,1.15872,1.63998
FBtr0074944,0,0,0,2.47E-07,0,0,0,4.90E-07,0.188531,0.0377347,0,0,9.87E-07,0,0,0.0805526,7.38E-07,3.86E-10,1.10E-06,0.0754241,0,0,0,8.06E-07,1.65E-06,0,5.59E-06,0.16413,0.150776,0.262053
FBtr0336786,0.00955826,0.0126045,0,0,0.038334,0.189909,0.362209,0.281421,0,0.292178,0,0,0,0.0740765,0.0851163,0.192236,0.354001,0.289852,0.197263,0.381807,0,0,0,0,0.114115,0.328749,0.0521862,0.246344,0.530448,1.02011
FBtr0074942,0,0,0,0.027358,0,0,0,0.0644067,0,0.0386479,0,0,0.0538476,0,0,0,0.0836533,0,0.0793965,0,0,0,0,0.0265627,0.158002,0,0.207756,0,0,0
FBtr0334616,5.61541,7.60869,6.55926,8.74859,9.6522,5.31103,2.82691,7.42426,2.51922,3.84404,19.8495,16.8798,13.2817,8.72665,12.673,9.13677,4.82117,7.53655,8.24989,4.39572,13.0869,7.45423,17.0663,7.04729,13.7518,4.18297,3.28087,4.42031,3.86718,5.47453
FBtr0082075,19.5927,20.805,17.5494,26.6162,31.5225,22.1812,19.7991,24.0975,10.1876,17.7239,18.9186,16.2182,26.7976,26.3302,25.5095,25.5533,21.7163,20.2849,25.1081,18.2222,25.0698,25.8561,21.3774,30.3058,22.0406,21.11,20.5488,20.8026,20.8714,27.0093
FBtr0082076,0,0,0,0,0,0,0,0,0.117806,0,0,0,0,0,0,0.179634,0.153473,0.119439,0,0,0,0,0,0,0,0,0.047505,0.0381682,0.0829461,0
FBtr0334617,0.650724,1.13209,1.09099,0.454344,2.20528,0.830103,0.780519,0.721765,0,0.142665,1.17168,0.356019,0.842575,0.790179,3.76314,2.00865,0.609481,0.0961768,0.377549,0.130869,1.51763,3.20654,1.32968,1.96382,0.313306,0.541666,1.02281,0.729153,0.144788,0.68645
FBtr0345300,0,0.00837195,0,0.013271,0,0.0210072,0,0,0.0503332,0.0840151,0,0,0,0,0,0,0.126471,0.0349962,0.29663,0.193555,0,0,0.0134713,0,0,0,0.0373584,0.0341991,0.0154944,0.419563
FBtr0111026,0.00898978,0.0355643,0,0,0.0270433,0,0,0.0594172,0.0237777,0.0893564,0,0,0.0105718,0,0.0400318,0.0355188,0,0.0123919,0.0300105,0.0211007,0,0,0.0190933,0.0182422,0.0144075,0,0.0132297,0.0181987,0.021942,0.0356625
FBtr0100372,0.0186901,0.0316863,0,0.0251987,0.0305702,0.0278833,0.00995649,0.0438734,0.0278791,0.0761167,0.030098,0.021752,0.0124321,0.0148478,0,0.00916729,0.00451042,0.0199559,0,0.0803231,0.0300847,0.00990042,0.042596,0.00746505,0,0.011723,0.00827276,0.0135164,0.0675894,0.0726067
FBtr0308834,0,0,1.20E-10,0,0.0329805,0,0,0,0,0,0,0,1.30E-10,0,0,0,0,0,0,0,0,0,0,0,0,1.80E-10,5.68E-10,0,0,0
FBtr0290110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244701,0,0,0,0,0,0,0,0,0,0,0
FBtr0100370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143435,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308836,0,0,0,0,0,0.0361039,0,1.12756,0.132235,0.192674,0.0515503,0,0,0.0627274,0,0.281728,0,0.0451123,0,0.449632,0.0585628,0.351619,0,0,0,0,2.12E-10,0,0,0
FBtr0290109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0100369,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39E-10,0.0165451,0,0,0,0.0316244,0,0,0,0,0,0,0,0,0,0,0
FBtr0290292,0,0,0,0,0,0,0.166155,0,0,0.0999953,0,0,0,0,0,0,0.0989194,0,0.108401,0.213993,0,0,0,0.0122804,0.0155884,0,0,0.0231343,0.0952114,0.180827
FBtr0290111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0308837,0,0.00357137,0,0,0,0.0297825,0.0201845,0.0879252,0.0156123,0.0890128,0,0,0.0141585,0,0,0,0,0.00373413,0.165832,0.113068,0,0,0,0,0,0,0.00468307,0.00732516,0.0214234,0.210634
FBtr0308835,0,0,0.122545,0,0,0,0,0,0,0,0,0.0140291,0.0691577,0,0,0,0,0,0,0.0543382,0,0,0,0,0,0.0755461,0.147973,0,0,0
FBtr0072734,0,0,0,0.0219734,0,0.487343,0.702509,0.667546,0.389254,0.625653,0,0,0,0,0.140444,0.358749,1.28732,1.13244,1.50008,0.9376,0,0,0,0,0,0.943372,0.991675,0.621624,1.20894,1.53103
FBtr0073812,0.733112,0.705504,0.669913,0.265391,0.0934552,0,1.10667,1.96702,1.16041,3.86805,0.86377,0.859184,0.584187,0.351687,0.199388,0.242339,0.619369,1.54635,2.44357,3.21346,1.16668,0.709384,0.190166,0.307288,0.148599,0.579816,0.51867,1.0917,3.22125,2.70097
FBtr0088334,0,9.34E-10,0,3.32E-09,0,0,0.591125,0.348761,0.217641,0.332708,0,0,2.69E-09,6.94E-10,0,0,0.341701,0.433255,1.26672,0.167231,0,9.71E-10,0,0,0,0,0.217403,0.254142,2.23E-09,0.614618
FBtr0339448,0,0.0397259,0,0.167512,0,0,0,0,0,0,0,0,0.0471715,0.112649,0,0,0,1.97E-09,0,1.92E-08,0,0.0583031,0,0,0,0,0,0,0.480967,0
FBtr0339449,0,9.58E-09,0,0,0.278003,1.04689,0.598447,1.23573,0.767577,2.05328,0,0,2.45E-08,8.50E-09,0.132228,0.666496,1.15608,1.49788,0.650479,1.52515,0,1.04E-08,0,0.0805507,0.347812,0.764168,1.32248,1.47409,1.33725,1.55323
FBtr0078448,8.17888,6.83586,4.18978,2.93142,2.17657,6.33814,21.2252,27.9008,18.8934,49.996,12.8507,7.54212,6.19792,4.03423,2.88574,6.14223,22.8989,32.7914,37.1793,46.5673,12.4735,8.11129,3.45632,3.06267,2.12144,5.68951,16.8243,23.6745,33.2015,38.9241
FBtr0300174,0,0,0,0,0,0,0,0,0.0726526,0,0,0,0,0,0,0,0,0,0.06158,0,0,0,0,0,0,0,0,0,0,0
FBtr0300715,0.0273022,0,0,0,0,0,0.0607879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401628,0,0.0999523,0.144335
FBtr0300717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300714,0,0,0,0,0,0.0773906,0,0,0.0206036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0300716,0,0,0,0,0,0,0,0,0,0.000402373,0,0,0,0,0,0,0,0,0,0.0318884,0,0,0,0,0,0,0,0,0,0
FBtr0332669,0,0,0,0,0,0,0.121576,0,0,0.0748427,0,0,0,0.021112,0,0,0.0388418,0,0,0,0,0,0,0,0,0,0,0.0734992,0,0.0360838
FBtr0332670,0,0,0,0,0.0164806,0,0.0366127,0.217303,0,0,0,0,0,0,0.109755,0.0431884,0,0.0226757,0.0366089,0,0.0272196,0,0.0174456,0,0,0.034276,0,0,0,0
FBtr0080337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101146,0,0,0,0,0,0,0,0,0,0,0,0.0193998
FBtr0340540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432118,0.0912646,0,0,0,0,0,0,0,0,0,0
FBtr0340539,0,0,0,0,0,0.408882,0.262176,0,0.151418,0.22865,0,0,0,0,0.183078,0.203497,0.178566,0.201634,0.190774,0.35568,0,0,0,0.0860582,0.0531615,0.238707,0.144635,0.168263,0,0.354432
FBtr0080392,0.00623736,0,0,0.0333474,0.0160169,0,0,0.169269,0,0,0,0,0.0060856,0.0399111,0,0,0,0,0.0164035,0,0,0,0,0,0,0,0,0,0.359599,0
FBtr0080393,0,0,0,0.0775789,0.155712,1.2006,22.0397,34.1937,18.8036,32.5897,0,0.103321,0.0401,0.0313134,0.178068,0.205747,15.4708,44.4719,38.8596,37.2927,0,0,0.0114185,0,0.0608651,0.92163,15.3197,33.3841,39.4956,24.8881
FBtr0331803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0335392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0088823,5.2123,2.62551,1.12703,0.820292,0.810916,0,0.898676,0.772673,0.241512,1.51813,0.909173,0.72727,0.894166,0.372408,0,0.246709,0.297947,0.682551,0.909592,3.33035,1.20935,2.3878,0.432291,1.64909,0.704933,0.447123,1.3122,0.486952,1.55373,2.73572
FBtr0088822,20.75,24.4466,17.4343,16.2588,10.9039,3.3919,5.23125,5.68368,7.12265,13.2018,42.6658,36.7674,30.6822,15.0115,7.38487,6.1689,4.78033,8.12869,9.41926,19.0082,38.8123,33.2214,21.3097,16.1429,6.65955,2.46187,3.20978,6.36583,8.51201,11.5234
FBtr0474173,4.64724,5.6344,2.54159,3.30465,2.48429,0.688184,3.0077,1.6082,1.90306,4.3741,1.97699,0,1.58356,4.68175,0.85417,0.405242,0.963214,2.94635,4.58585,6.65498,3.18063,2.59353,0.381725,6.27155,2.32263,1.45795,1.26588,3.23966,4.56376,4.08742
FBtr0300801,5.87695,5.7766,3.88042,7.41497,5.09279,3.10683,1.26489,0.865522,1.28301,2.21942,3.18482,0,5.02257,8.89833,2.17564,1.92989,0.121155,2.68755,2.88711,3.53024,5.17821,5.2388,4.23329,6.84654,2.67467,3.1524,1.75187,2.00632,4.54119,1.31047
FBtr0074116,2.37374,3.56469,3.93141,2.94E-09,2.40702,2.98E-06,0.816173,2.6275,1.48E-06,5.37E-07,0.33,2.54476,1.12359,1.60E-07,0.00135594,1.12949,2.90906,0.549237,0.909873,2.87328,1.36661,2.36656,0.955102,1.82109,4.09572,0.864862,1.47547,1.27418,2.48578,1.84875
FBtr0074115,1.46187,1.8495,5.86494,5.95417,6.56871,2.18341,1.33713,5.28773,3.37618,11.442,32.6747,27.1864,21.2353,6.93351,9.68464,7.04726,4.27406,3.3762,3.69873,5.06446,28.4332,20.6749,20.899,2.20414,1.31913,0.522892,1.21391,0.0995371,5.21E-10,0.731676
FBtr0074114,4.64724,5.6344,2.54159,3.30465,2.48429,0.688184,3.0077,1.6082,1.90306,4.3741,1.97699,0,1.58356,4.68175,0.85417,0.405242,0.963214,2.94635,4.58585,6.65498,3.18063,2.59353,0.381725,6.27155,2.32263,1.45795,1.26588,3.23966,4.56376,4.08742
FBtr0340041,5.62291,6.70805,4.36743,5.09872,4.12566,0.965591,1.45021,0.913839,1.11779,2.60267,5.01951,1.74397,3.67931,3.58124,2.70838,0.969587,1.63368,1.28988,1.67898,2.71393,4.91244,4.62607,3.68112,4.77996,2.29587,1.06787,1.44895,1.11329,2.56017,1.70442
FBtr0307891,0.083094,0,0,0.0576207,0.0553625,0.137009,0.0614207,0,0.0364799,0.0303697,0,0,0,0,0,0,0.0589145,0,0,0.291357,0,0,0,0,0,0.0288028,0,0.0554833,0.101385,0.0365491
FBtr0086479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0072791,75.5379,101.314,90.3216,107.423,128.411,106.742,126.081,158.491,59.4052,134.979,131.154,146.09,141.97,91.5601,119.737,136.377,143.133,128.577,116.943,128.302,146.104,135.664,137.796,134.238,115.948,91.299,101.797,96.3071,141.999,108.785
FBtr0112968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340052,0,0,0.000329914,0.000599588,0.00086641,0,0,0,0,0,0,0,0.000429976,0,0
FBtr0336907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18587,0,0,0.0143448,0.0230912,0.024071,0,0,0,0,0,0,0,0.013848,0,0
FBtr0070421,0,0,0,0.0162923,0,0,0,0,0.0206036,0.0687488,0.0262519,0,0.0212546,0.072311,0.0476973,0.0204806,0.0534369,0.0429966,0.0347082,0,0.129042,0,0,0.0316662,0,0.0487471,0.0229476,0,0,0.132447
FBtr0342772,0,0,0,0,0.0431588,0.136789,0,0.109475,0,0,0,0,0,0.126791,0,0,0.0423633,0,0,0,0,0,0,0,0,0,0,0.0171981,0,0.132997
FBtr0345599,0,0,0,0,0.0629248,0,0,0,0,0,0,0,0,0,0,0,0.021833,0,0.0248904,0.0787262,0,0,0,0.0226995,0,0,0.00822902,0.0103752,0,0.0465696
FBtr0070422,0,0.0269357,0,0.0569128,0.0183825,0,0,0,0,0,0,0,0.0454648,0,0.0795074,0.017892,0,0,0,0,0.0225312,0,0.0144441,0,0.0435402,0,0,0,0,0
FBtr0301744,0,0,0,0,0,0,0,0.0410699,0,0,0,0,0,0,0,0,0,0,0.0346391,0,0,0,0,0,0,0,0,0.0415491,0,0
FBtr0081866,9.23743,6.77469,5.11244,2.9627,2.65887,1.55651,6.87672,9.51237,9.27563,27.8425,16.2394,13.1227,6.39366,3.34129,2.38812,2.75928,6.16998,11.8751,18.2062,31.4827,16.087,10.2884,4.77324,3.96465,1.44719,2.17373,4.74605,7.98531,16.7915,17.8539
FBtr0310345,18.4643,41.819,53.0138,104.885,157.588,122.739,246.722,244.646,94.3242,101.021,14.6899,23.6177,95.0946,127.747,102.04,141.458,283.457,194.96,164.652,20.6684,17.7138,32.4103,89.7431,138.344,136.604,126.154,209.282,177.476,224.994,97.7734
FBtr0083087,91.7342,108.66,86.9657,121.186,147.999,126.277,164.989,192.598,97.5573,207.026,151.517,133.476,159.803,118.838,159.055,150.765,183.812,187.187,184.668,192.838,135.891,134.06,130.623,134.383,144.327,112.752,146.761,161.267,171.107,168.641
FBtr0071851,0,0,0,0,0.0298381,0,0,0,0.0885487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351601,0.0816858,0
FBtr0071850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0071849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0342984,0.00791989,0,0,0.00832655,0,0.0262625,0.0707321,0.0105218,0,0.0881086,0.0134292,0,0,0,0,0,0.0623247,0,0.167898,0.166945,0,0,0,0.0802554,0,0.0330513,0.0233002,0,0,0
FBtr0071852,0.000101928,0,0,7.09E-05,0,0.000310625,0.00082605,8.38E-05,0,0.000521484,0.000116642,0,0,0,0,0,0.000526605,0.0936524,0.0017151,0.00254766,0,0,0,0.00113199,0,0.000398218,0.00031211,0,0,0.20083
FBtr0301934,0,0,0,0,0,0,0,0,0.124044,0,0,0,0,0,0,0,0.0667501,0,0,0,0,0,0,0,0,0,0.0696892,0,0,0.249751
FBtr0085451,0.0336338,0.109874,0.066227,0.157195,0.201478,0.832897,1.00963,0.889462,0.199047,0.856014,0,0,0.0392797,0.206041,0.111648,0.485538,0.939696,0.369831,0.675407,1.0012,0,0.0491524,0.143802,0.443199,0.162107,0.784816,0.568467,0.396962,0.820676,0.643538
FBtr0330002,0.00750938,0.0074268,0.00989481,0,0,0,0.00837457,0.00992875,0.00496715,0.0331931,0,0,0,0.0233052,0,0.024743,0.0240719,0.00517609,0.0125354,0.0440791,0.00829163,0,0.0199435,0,0,0.0274003,0.00552623,0,0.0274935,0.148974
FBtr0087125,0.00750938,0.0074268,0.00989481,0,0,0,0.00837457,0.00992875,0.00496715,0.0331931,0,0,0,0.0233052,0,0.024743,0.0240719,0.00517609,0.0125354,0.0440791,0.00829163,0,0.0199435,0,0,0.0274003,0.00552623,0,0.0274935,0.148974
FBtr0072157,0,0.0179024,0,0,0.118163,0,8.21E-08,0.734705,0.00117595,4.44E-05,0,0,0,0,0,6.79E-06,0,0.0136775,0.303882,0.00586767,0,0,0,0,0,0,0,1.48894,1.54459,0.201778
FBtr0343282,0,0,0,0,0,0.765047,5.02395,4.80056,6.36117,11.9777,0,0,0,0,0.0881492,0.444343,4.82683,7.60628,10.9857,12.2168,0.0104777,0,0,0,0.0913584,1.00242,4.17561,5.21474,10.2691,10.7421
FBtr0072158,0,0.0127679,0.0122545,0.0486729,0,0,0,0.195219,0.490121,3.381,0,0,0.00546999,0.0288439,0.118974,0.106922,0,2.02986,0,0.506866,0,0.0270537,0.0197575,0,0,0,3.33E-10,0.181814,9.87E-09,0
FBtr0305087,0,0.0191077,0,0,0,0,0,0.0287391,0,0,0,0,0,0,0,0,0,0,0,0.0425302,0,0,0,0,0,0.0151068,0,0,0,0
FBtr0085308,0,0,0,0,0.00889398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0085309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0305088,0,0,0,0,0.0289471,0,0,0,0.00842872,0,0,0,0,0,0.0425702,0,0,0,0,0,0,0,0.00676851,0,0,0,0,0,0,0
FBtr0303343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0336787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82E-07,0,0,0.0174044,0,0,0,0,3.75E-08,0,0,0,0,0,0,0
FBtr0081524,8.82E-08,0,4.43E-08,0,8.73E-10,0,0,0,0,0,0,0,1.90E-10,4.31E-05,0,1.61E-08,0.553874,0,0,0,5.01E-10,2.85E-07,1.17E-10,8.40E-07,1.02E-09,8.06E-06,0.16785,0,0,0
FBtr0301460,1.72466,1.00892,0.810689,1.43083,1.06383,1.30703,1.3441,0.792607,1.14877,0.5974,1.88296,0.436912,1.00946,1.2186,2.15042,0.428702,0.289134,0.464074,1.03692,2.76724,1.60679,2.40167,0.910963,1.99716,1.81968,1.04528,0.704463,0.547765,0.482155,1.53537
FBtr0081525,0.405434,1.33304,1.41688,5.06E-06,1.9873,0,0.63192,2.32421,0.779665,3.22E-06,2.26632,0.079713,1.53369,2.01372,1.17765,3.29192,1.70348,1.814,1.67532,2.27364,2.88389,2.23713,3.05E-05,0.734649,1.26E-08,1.26079,4.91393,1.92E-09,0.971107,1.05062
FBtr0301461,3.13786,4.09316,1.00722,4.04654,5.94041,5.39507,3.22915,7.05151,3.73861,1.68778,4.40222,1.05457,2.73335,9.83E-05,4.00084,0.011192,2.25091,1.03185,0.590234,0.565802,0.0917525,1.88367,2.22486,1.81704,2.03888,1.44431,1.90379,2.70987,2.46985,10.1254
FBtr0301463,23.9687,28.7142,32.0884,43.6687,43.5381,36.9286,50.9968,48.438,21.9837,50.5272,33.9946,34.265,51.866,48.1307,48.8717,38.8314,53.8611,59.4508,59.5295,48.2172,46.6575,44.6204,45.7243,42.5583,27.2213,35.8399,42.6198,47.2712,49.8786,39.5556
FBtr0301459,1.029,1.08453,1.41705,1.17411,2.86696,2.42256,6.26673,7.37472,5.87661,9.74059,1.0747,1.24801,2.1776,1.92923,1.43799,3.57925,6.89585,10.1657,9.97187,13.5751,1.92942,1.29137,1.44374,1.43361,1.36332,2.76497,5.71798,7.26024,7.56188,16.0126
FBtr0081527,0,0.0966928,0,0.261832,0.650731,0.998966,3.67806,2.94883,2.35092,2.40133,0,0,0.0417481,0.306122,0.133599,1.11104,3.41651,3.71105,4.76616,3.55889,0,0,0,0,0.0930721,1.92645,3.3001,2.57779,4.06872,2.34519
FBtr0301464,4.55E-10,0,0,0.358725,0,0.512275,1.01E-08,0.000178383,0,1.12665,0.810803,6.02605,0.003733,0,8.63E-06,1.56757,6.70E-09,0.223267,0,0.213537,0.19751,2.18E-07,0.675134,0,1.32E-07,1.43E-07,0.163571,0,0,0
FBtr0301462,0.912528,0.638949,1.21824,0.437109,0.902761,2.6838,1.34819,10.3591,2.56029,5.19086,5.31998,0.831031,2.36897,0.879073,3.54E-05,1.01117,0.922185,2.74016,0.450963,0.713427,2.74185,1.61725,0.000385569,0.832254,6.31791,0.349374,1.23405,6.32E-09,1.6068,0.367319
FBtr0301457,2.18753,2.25573,3.15491,2.12554,3.34629,5.22914,13.5587,12.7168,8.98082,23.7184,2.22002,2.74991,4.4934,3.91518,3.44171,6.4699,12.5387,15.6611,20.4548,18.6079,4.86525,2.53812,3.39359,2.99948,3.08823,5.26037,9.48077,14.6872,18.4182,11.9259
FBtr0301458,8.29988,9.7946,1.90534,2.04202,6.70476,0.609268,2.26599,1.02088,1.5806,2.3307,1.24227,1.2617,2.56686,1.23463,1.57865,0.686723,2.55469,2.66883,2.93399,1.38891,0.45838,1.33623,0.297816,4.62977,5.47922,1.51455,3.75657,2.60224,6.55523,6.54544
FBtr0085428,0.0989024,0,0.0651032,0.0258465,0.138172,0.0613682,0.165215,0.0653355,0.0252339,0.327261,0.0833328,0.118606,0.0290658,0.019133,0.134643,0.0487637,0.15834,0.136305,0.261324,0.805241,0.0545611,0,0.013118,0.0250893,0.0593351,0.017644,0.0636589,0.0999582,0.120694,0.17425
FBtr0085427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127464
FBtr0333187,0,0.122963,0,0,0.0313105,0,0,0,0.0211059,0,0,0,0,0,0.0513923,0,0,0,0,0.0573813,0,0,0,0,0,0.0300666,0,0.0221456,0,0
FBtr0086027,27.676,28.4796,22.4538,22.4594,20.8444,9.61587,6.96256,7.32086,2.57903,6.08938,34.9003,31.5212,36.6747,23.6826,19.6746,12.2759,7.06537,5.50181,5.75182,7.24573,39.7883,35.5479,28.2994,22.4666,14.1824,8.55537,6.30533,4.13146,4.57399,6.04489
FBtr0071838,6.36996,7.17957,5.88851,5.09799,3.34925,1.14098,3.91001,6.31062,3.52478,8.89062,11.235,9.66035,8.05583,16.5519,3.85485,1.91254,3.67906,6.80248,8.2618,10.9231,13.4137,9.45812,7.02882,6.5746,2.63924,2.03689,3.03655,4.46666,8.23112,7.56381
